Package,License,Application Compatibility Level
libreoffice-langpack-hr,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-hu,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-id,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-it,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ja,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-kk,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-kn,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ko,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-lt,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-lv,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-mai,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ml,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-mr,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-nb,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-nl,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-nn,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-nr,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-nso,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-or,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-pa,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-pl,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-pt-BR,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-pt-PT,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ro,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ru,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-si,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-sk,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-sl,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-sr,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ss,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-st,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-sv,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ta,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-te,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-th,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-tn,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-tr,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ts,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-uk,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-ve,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-xh,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-zh-Hans,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-zh-Hant,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-langpack-zu,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-math,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-ogltrans,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-opensymbol-fonts,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-pdfimport,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-pyuno,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-ure,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-ure-common,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-voikko,GPLv3+,2
libreoffice-wiki-publisher,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-writer,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-x11,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreoffice-xsltfilter,(MPLv1.1 or LGPLv3+) and LGPLv3 and LGPLv2+ and BSD and (MPLv1.1 or GPLv2 or LGPLv2 or Netscape) and Public Domain and ASL 2.0 and MPLv2.0 and CC0,2
libreofficekit,MPLv2.0,2
libreport,GPLv2+,2
libreport-anaconda,GPLv2+,2
libreport-cli,GPLv2+,2
libreport-gtk,GPLv2+,2
libreport-plugin-bugzilla,GPLv2+,2
libreport-plugin-reportuploader,GPLv2+,2
libreport-rhel-anaconda-bugzilla,GPLv2+,2
libreport-web,GPLv2+,2
librepository,LGPLv2,4
libreswan,GPLv2,2
librevenge,(LGPLv2+ or MPLv2.0) and BSD,4
librevenge-gdb,(LGPLv2+ or MPLv2.0) and BSD,4
librsvg2,LGPLv2+,2
librsvg2-devel,LGPLv2+,2
librsvg2-tools,LGPLv2+,2
libsamplerate,BSD,2
libsane-airscan,GPLv2+ with exceptions,2
libsane-hpaio,GPLv2+,2
libsbc,GPLv2 and LGPLv2+,2
libseccomp-devel,LGPLv2,2
libsecret,LGPLv2+,2
libsecret-devel,LGPLv2+,2
libselinux-devel,Public Domain,2
libselinux-ruby,Public Domain,2
libsepol-devel,LGPLv2+,2
libsepol-utils,LGPLv2+,2
libserf,ASL 2.0,2
libserializer,LGPLv2+,4
libshaderc,ASL 2.0,2
libshout,LGPLv2+ and MIT,2
libsigc++20,LGPLv2+,2
libslirp,BSD and MIT,4
libSM,MIT,2
libSM-devel,MIT,2
libsmi,GPLv2+ and BSD,2
libsndfile,LGPLv2+ and GPLv2+ and BSD,2
libsndfile-utils,LGPLv2+ and GPLv2+ and BSD,2
libsoup,LGPLv2,2
libsoup-devel,LGPLv2,2
libspectre,GPLv2+,2
libspiro,GPLv3+,2
libsrtp,BSD,2
libssh-devel,LGPLv2+,2
libstaroffice,MPLv2.0 or LGPLv2+,4
libstdc++-devel,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,2
libstdc++-docs,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,Not Applicable
libstemmer,BSD,4
libstoragemgmt,LGPL-2.1-or-later,2
libstoragemgmt-arcconf-plugin,LGPL-2.1-or-later,2
libstoragemgmt-hpsa-plugin,LGPL-2.1-or-later,2
libstoragemgmt-local-plugin,LGPL-2.1-or-later,2
libstoragemgmt-megaraid-plugin,LGPL-2.1-or-later,2
libstoragemgmt-nfs-plugin,LGPL-2.1-or-later,2
libstoragemgmt-smis-plugin,LGPL-2.1-or-later,2
libstoragemgmt-targetd-plugin,LGPL-2.1-or-later,2
libstoragemgmt-udev,LGPL-2.1-or-later,2
libtasn1-devel,GPLv3+ and LGPLv2+,4
libtasn1-tools,GPLv3+,4
libthai,LGPLv2+,2
libthai-devel,LGPLv2+,2
libtheora,BSD,2
libtiff,libtiff,2
libtiff-devel,libtiff,2
libtimezonemap,GPLv3,4
libtool,GPLv2+ and LGPLv2+ and GFDL,2
libtpms,BSD,2
libtracker-sparql,LGPLv2+,2
libtsan,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,4
libtsan2,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,3
libubsan,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,4
libudisks2,LGPLv2+,4
liburing,(GPLv2 with exceptions and LGPLv2+) or MIT,2
libusb,LGPLv2+,4
libusbx-devel,LGPLv2+,2
libuuid-devel,BSD,2
libuv,MIT and BSD and ISC,4
libv4l,LGPLv2+ and GPLv2,2
libva,MIT,2
libva-devel,MIT,2
libvdpau,MIT,4
libvdpau-trace,MIT,4
libverto-devel,MIT,2
libvirt,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,2
libvirt-client,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-client-qemu,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-common,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-config-network,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-config-nwfilter,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-interface,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-network,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-nodedev,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-nwfilter,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-qemu,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-secret,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-core,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-disk,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-iscsi,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-logical,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-mpath,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-rbd,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-driver-storage-scsi,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-kvm,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-lock,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-log,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-plugin-lockd,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-daemon-proxy,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-dbus,LGPLv2+,2
libvirt-glib,LGPLv2+,2
libvirt-libs,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-nss,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvirt-ssh-proxy,GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OFL-1.1,4
libvisio,MPLv2.0,4
libvisual,LGPLv2+,4
libvma,GPLv2 or BSD,2
libvma-utils,GPLv2 or BSD,2
libvoikko,GPLv2+,2
libvorbis,BSD,2
libvpx,BSD,2
libwacom,MIT,2
libwacom-data,MIT,2
libwayland-client,MIT,2
libwayland-cursor,MIT,2
libwayland-egl,MIT,2
libwayland-server,MIT,2
libwebp,BSD,4
libwebp-devel,BSD,4
libwinpr,ASL 2.0,4
libwmf,LGPLv2+ and GPLv2+ and GPL+,2
libwmf-lite,LGPLv2+ and GPLv2+ and GPL+,2
libwnck3,LGPLv2+,2
libwpd,LGPLv2+ or MPLv2.0,4
libwpe,BSD,4
libwpg,LGPLv2+ or MPLv2.0,4
libwps,LGPLv2+ or MPLv2.0,4
libwsman1,BSD,2
libX11,MIT,2
libX11-common,MIT,2
libX11-devel,MIT,2
libX11-xcb,MIT,2
libXau,MIT,2
libXau-devel,MIT,2
libXaw,MIT,2
libXaw-devel,MIT,2
libxcb,MIT,2
libxcb-devel,MIT,2
libXcomposite,MIT,2
libXcomposite-devel,MIT,2
libxcrypt-compat,LGPLv2+ and BSD and Public Domain,2
libxcrypt-devel,LGPLv2+ and BSD and Public Domain,2
libXcursor,MIT,2
libXcursor-devel,MIT,2
libxcvt,MIT,4
libXdamage,MIT,2
libXdamage-devel,MIT,2
libXdmcp,MIT,2
libxdp,LGPL-2.1-only OR BSD-2-Clause,4
libXext,MIT,2
libXext-devel,MIT,2
libXfixes,MIT,2
libXfixes-devel,MIT,2
libXfont2,MIT,4
libXft,MIT,2
libXft-devel,MIT,2
libXi,MIT,2
libXi-devel,MIT,2
libXinerama,MIT,2
libXinerama-devel,MIT,2
libxkbcommon,MIT,2
libxkbcommon-devel,MIT,2
libxkbcommon-x11,MIT,2
libxkbfile,MIT,2
libxklavier,LGPLv2+,2
libxml2-devel,MIT,1
libXmu,MIT,2
libXmu-devel,MIT,2
libXp,MIT,2
libXp-devel,MIT,2
libXpm,MIT,2
libXpm-devel,MIT,2
libXrandr,MIT,2
libXrandr-devel,MIT,2
libXrender,MIT,2
libXrender-devel,MIT,2
libXres,MIT,2
libXScrnSaver,MIT,2
libXScrnSaver-devel,MIT,2
libxshmfence,MIT,2
libxshmfence-devel,MIT,2
libxslt,MIT,1
libxslt-devel,MIT,1
libXt,MIT,2
libXt-devel,MIT,2
libXtst,MIT,2
libXtst-devel,MIT,2
libXv,MIT,2
libXv-devel,MIT,2
libXxf86dga,MIT,2
libXxf86dga-devel,MIT,2
libXxf86vm,MIT,2
libyang,BSD,2
libzdnn,ASL 2.0,4
libzdnn-devel,ASL 2.0,4
libzfcphbaapi-docs,CPL,Not Applicable
libzhuyin,GPLv3+,2
libzip,BSD,4
libzip-tools,BSD,4
libzmf,MPLv2.0,4
libzpc,MIT,4
libzstd-devel,BSD and GPLv2,2
linuxconsoletools,GPLv2+,2
linuxptp,GPL-2.0-or-later,2
lklug-fonts,GPLv2,2
lksctp-tools-devel,GPLv2 and GPLv2+ and LGPLv2 and MIT,4
lksctp-tools-doc,GPLv2 and GPLv2+ and LGPLv2 and MIT,Not Applicable
lld,Apache-2.0 WITH LLVM-exception OR NCSA,3
lld-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
lld-libs,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldb,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldb-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldpd,ISC,2
lldpd-devel,ISC,2
llvm,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-doc,Apache-2.0 WITH LLVM-exception OR NCSA,Not Applicable
llvm-googletest,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-libs,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-static,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-test,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-toolset,Apache-2.0 WITH LLVM-exception OR NCSA,3
lm_sensors,GPLv2+ and Verbatim and MIT,2
lm_sensors-devel,LGPLv2+ and Verbatim,2
lm_sensors-libs,LGPLv2+,2
lm_sensors-sensord,GPLv2+ and Verbatim and MIT,2
log4j,ASL 2.0,2
log4j-jcl,ASL 2.0,2
log4j-slf4j,ASL 2.0,2
logwatch,MIT,2
lohit-assamese-fonts,OFL,2
lohit-bengali-fonts,OFL,2
lohit-devanagari-fonts,OFL,2
lohit-gujarati-fonts,OFL,2
lohit-gurmukhi-fonts,OFL,2
lohit-kannada-fonts,OFL,2
lohit-marathi-fonts,OFL,2
lohit-odia-fonts,OFL,2
lohit-tamil-fonts,OFL,2
lohit-telugu-fonts,OFL,2
lorax,GPLv2+,2
lorax-docs,GPLv2+,Not Applicable
lorax-lmc-novirt,GPLv2+,Not Applicable
lorax-lmc-virt,GPLv2+,Not Applicable
lorax-templates-generic,GPLv2+,Not Applicable
lorax-templates-rhel,GPLv2+,Not Applicable
low-memory-monitor,GPLv3+,2
lpsolve,LGPLv2+,4
lshw-gui,GPLv2,2
ltrace,GPLv2+,2
lttng-ust,"LGPLv2.1, MIT and GPLv2",4
lua,MIT,2
lua-posix,MIT,2
lua-rpm-macros,MIT,2
lua-srpm-macros,MIT,2
luksmeta,LGPLv2+,2
lvm2-dbusd,GPL-2.0-only,2
lvm2-lockd,GPL-2.0-only,4
lynx,GPLv2,2
lz4-devel,GPLv2+ and BSD,2
lzo-devel,GPLv2+,2
lzo-minilzo,GPLv2+,2
m17n-db,LGPLv2+,2
m17n-lib,LGPLv2+,2
m4,GPLv3+,2
madan-fonts,GPL+,2
make-latest,GPLv3+,3
make441,GPLv3+,3
mallard-rng,MIT,2
man-db-cron,GPLv2+ and GPLv3+,2
man-pages-overrides,GPL+ and GPLv2+ and BSD and MIT and Copyright only and IEEE,2
mariadb,GPLv2 and LGPLv2,3
mariadb-backup,GPLv2 and LGPLv2,3
mariadb-common,GPLv2 and LGPLv2,3
mariadb-connector-c,LGPLv2+,2
mariadb-connector-c-config,LGPLv2+,2
mariadb-connector-c-devel,LGPLv2+,2
mariadb-connector-odbc,LGPLv2+,2
mariadb-devel,GPLv2 and LGPLv2,4
mariadb-embedded,GPLv2 and LGPLv2,3
mariadb-embedded-devel,GPLv2 and LGPLv2,4
mariadb-errmsg,GPLv2 and LGPLv2,3
mariadb-gssapi-server,GPLv2 and LGPLv2,3
mariadb-java-client,BSD and LGPLv2+,2
mariadb-oqgraph-engine,GPLv2 and LGPLv2,3
mariadb-pam,GPLv2 and LGPLv2,3
mariadb-server,GPLv2 and LGPLv2,3
mariadb-server-galera,GPLv2 and LGPLv2,3
mariadb-server-utils,GPLv2 and LGPLv2,3
mariadb-test,GPLv2 and LGPLv2,4
matchbox-window-manager,GPLv2+,4
maven,ASL 2.0 and MIT,2
maven-lib,ASL 2.0 and MIT,2
maven-openjdk11,ASL 2.0 and MIT,2
maven-openjdk17,Apache-2.0 AND MIT,2
maven-openjdk21,ASL 2.0 and MIT,2
maven-openjdk8,ASL 2.0 and MIT,2
maven-resolver,ASL 2.0,2
maven-shared-utils,ASL 2.0,2
maven-unbound,Apache-2.0 AND MIT,4
maven-wagon,ASL 2.0,2
mc,GPLv3+,2
