Package,License,Application Compatibility Level
libXau,MIT-open-group,2
libXau-devel,MIT-open-group,2
libXaw,MIT-open-group AND X11 AND HPND AND HPND-sell-variant AND SMLNJ AND NTP,2
libXaw-devel,MIT-open-group AND X11 AND HPND AND HPND-sell-variant AND SMLNJ AND NTP,2
libxcb,X11,2
libxcb-devel,X11,2
libXcomposite,MIT AND HPND-sell-variant,2
libXcomposite-devel,MIT AND HPND-sell-variant,2
libxcrypt-compat,LGPL-2.1-or-later AND BSD-3-Clause AND BSD-2-Clause AND BSD-2-Clause-FreeBSD AND 0BSD AND CC0-1.0 AND LicenseRef-Fedora-Public-Domain,2
libxcrypt-devel,LGPL-2.1-or-later AND BSD-3-Clause AND BSD-2-Clause AND BSD-2-Clause-FreeBSD AND 0BSD AND CC0-1.0 AND LicenseRef-Fedora-Public-Domain,2
libXcursor,HPND-sell-variant,2
libXcursor-devel,HPND-sell-variant,2
libxcvt,MIT AND HPND-sell-variant,4
libXdamage,HPND-sell-variant,2
libXdamage-devel,HPND-sell-variant,2
libXdmcp,MIT-open-group,2
libxdp,LGPL-2.1-only OR BSD-2-Clause,4
libXext,MIT-open-group AND X11 AND HPND AND HPND-sell-variant AND SMLNJ AND MIT AND ISC AND HPND-doc AND HPND-doc-sell,2
libXext-devel,MIT-open-group AND X11 AND HPND AND HPND-sell-variant AND SMLNJ AND MIT AND ISC AND HPND-doc AND HPND-doc-sell,2
libXfixes,MIT AND HPND-sell-variant,2
libXfixes-devel,MIT AND HPND-sell-variant,2
libXfont2,BSD-2-Clause AND BSD-4-Clause-UC AND HPND-sell-variant AND MIT-open-group AND SMLNJ AND X11,4
libXft,HPND-sell-variant,2
libXft-devel,HPND-sell-variant,2
libXi,MIT-open-group AND SMLNJ AND MIT,2
libXi-devel,MIT-open-group AND SMLNJ AND MIT,2
libXinerama,MIT AND MIT-open-group AND X11,2
libXinerama-devel,MIT AND MIT-open-group AND X11,2
libxkbcommon,MIT AND X11 AND MIT-CMU,2
libxkbcommon-devel,MIT AND X11 AND MIT-CMU,2
libxkbcommon-x11,MIT AND X11 AND MIT-CMU,2
libxkbfile,MIT-open-group AND HPND AND SMLNJ,2
libxml2-devel,MIT AND ISC-Veillard AND W3C,2
libXmu,MIT-open-group AND SMLNJ AND X11 AND ISC,2
libXmu-devel,MIT-open-group AND SMLNJ AND X11 AND ISC,2
libXpm,MIT AND X11-distribute-modifications-variant,2
libXpm-devel,MIT AND X11-distribute-modifications-variant,2
libXrandr,HPND-sell-variant,2
libXrandr-devel,HPND-sell-variant,2
libXrender,HPND-sell-variant,2
libXrender-devel,HPND-sell-variant,2
libXres,X11,2
libxshmfence,HPND-sell-variant,2
libxshmfence-devel,HPND-sell-variant,2
libxslt,MIT,2
libxslt-devel,MIT,2
libXt,MIT AND HPND-sell-variant AND SMLNJ AND MIT-open-group AND X11,2
libXt-devel,MIT AND HPND-sell-variant AND SMLNJ AND MIT-open-group AND X11,2
libXtst,MIT-open-group AND HPND-sell-variant AND X11 AND HPND-doc AND HPND-doc-sell,2
libXtst-devel,MIT-open-group AND HPND-sell-variant AND X11 AND HPND-doc AND HPND-doc-sell,2
libXv,SMLNJ AND HPND-sell-variant,2
libXv-devel,SMLNJ AND HPND-sell-variant,2
libXxf86vm,X11-distribute-modifications-variant,2
libyang,BSD-3-Clause,2
libzdnn,Apache-2.0,4
libzdnn-devel,Apache-2.0,4
libzfcphbaapi-docs,CPL-1.0,Not Applicable
libzhuyin,GPL-3.0-or-later,2
libzip,BSD-3-Clause,4
libzip-tools,BSD-3-Clause,2
libzpc,MIT,4
libzstd-devel,BSD-3-Clause AND GPL-2.0-only,2
linuxptp,GPL-2.0-or-later,2
linuxptp-selinux,GPL-2.0-or-later,2
lksctp-tools-devel,GPLv2 and GPLv2+ and LGPLv2 and MIT,4
lksctp-tools-doc,GPLv2 and GPLv2+ and LGPLv2 and MIT,Not Applicable
lld,Apache-2.0 WITH LLVM-exception OR NCSA,3
lld-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
lld-libs,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldb,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldb-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
lldpd,ISC,2
lldpd-devel,ISC,2
llhttp,MIT,4
llvm,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-devel,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-doc,Apache-2.0 WITH LLVM-exception OR NCSA,Not Applicable
llvm-googletest,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-libs,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-static,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-test,Apache-2.0 WITH LLVM-exception OR NCSA,3
llvm-toolset,Apache-2.0 WITH LLVM-exception OR NCSA,3
lm_sensors,GPL-2.0-or-later AND Linux-man-pages-copyleft-var AND Linux-man-pages-copyleft AND MIT,2
lm_sensors-devel,LGPL-2.1-or-later AND Linux-man-pages-copyleft,2
lm_sensors-libs,LGPL-2.1-or-later,2
lm_sensors-sensord,GPL-2.0-or-later AND Linux-man-pages-copyleft AND MIT,2
log4j,Apache-2.0,2
log4j-jcl,Apache-2.0,2
log4j-slf4j,Apache-2.0,2
logwatch,MIT,2
lorax,GPL-2.0-or-later,2
lorax-docs,GPL-2.0-or-later,Not Applicable
lorax-lmc-novirt,GPL-2.0-or-later,Not Applicable
lorax-lmc-virt,GPL-2.0-or-later,Not Applicable
lorax-templates-generic,GPL-2.0-or-later,Not Applicable
lorax-templates-rhel,GPLv2+,Not Applicable
loupe,(MIT OR Apache-2.0) AND Unicode-DFS-2016 AND (0BSD OR MIT OR Apache-2.0) AND (Apache-2.0 OR MIT) AND (Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT) AND BSD-2-Clause AND GPL-3.0-or-later AND MIT AND (MIT OR Apache-2.0) AND (MIT OR Apache-2.0 OR Zlib) AND (MIT OR Zlib OR Apache-2.0) AND (MPL-2.0 OR LGPL-2.1-or-later) AND (Unlicense OR MIT) AND (Zlib OR Apache-2.0 OR MIT),4
low-memory-monitor,GPLv3+,2
lprint,Apache-2.0,2
lshw-gui,GPL-2.0-only,2
ltrace,GPLv2+,2
lua,MIT,2
lua-rpm-macros,MIT,2
lua-srpm-macros,MIT,2
luksmeta,LGPL-2.1-or-later,2
lvm2-dbusd,GPL-2.0-only,2
lvm2-lockd,GPL-2.0-only,2
lynx,GPL-2.0-only,2
lz4-devel,GPL-2.0-or-later AND BSD-2-Clause,2
lzo-devel,gpl-2.0-or-later,2
lzo-minilzo,gpl-2.0-or-later,2
m17n-db,LGPL-2.1-or-later,2
m17n-lib,LGPL-2.1-or-later,2
m4,GPL-3.0-or-later AND GFDL-1.3-or-later,2
madan-fonts,GPL-1.0-or-later,2
mallard-rng,MIT,2
man-db-cron,GPL-2.0-or-later AND GPL-3.0-or-later,2
mariadb,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-backup,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-client-utils,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,2
mariadb-common,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-connector-c-devel,LGPL-2.1-or-later,2
mariadb-connector-odbc,LGPL-2.1-or-later,2
mariadb-devel,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,4
mariadb-embedded,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-embedded-devel,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,4
mariadb-errmsg,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-gssapi-server,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-java-client,LGPL-2.1-only,2
mariadb-oqgraph-engine,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-pam,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-server,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-server-galera,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-server-utils,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,3
mariadb-test,( GPL-2.0-only OR Apache-2.0 ) AND ( GPL-2.0-or-later OR Apache-2.0 ) AND BSD-2-Clause AND BSD-3-Clause AND CC-BY-4.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-or-later AND ( GPL-3.0-or-later WITH Bison-exception-2.2 ) AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND OpenSSL AND MIT AND OFL-1.1 AND CC0-1.0 AND PHP-3.0 AND PHP-3.01 AND zlib AND dtoa AND FSFAP AND blessing AND Info-ZIP AND Boehm-GC,4
maven,Apache-2.0 AND MIT,2
maven-lib,Apache-2.0 AND MIT,2
maven-openjdk21,Apache-2.0 AND MIT,2
maven-resolver,Apache-2.0,2
maven-shared-utils,Apache-2.0,2
maven-wagon,Apache-2.0,2
mc,GPL-3.0-or-later,2
mdevctl,LGPL-2.1-only,2
mecab,BSD-3-Clause OR LGPL-2.1-or-later OR GPL-2.0-or-later,2
mecab-ipadic,NAIST-2003,2
mecab-ipadic-EUCJP,NAIST-2003,2
memcached,BSD-3-clause AND Zlib AND BSD-2-Clause AND LicenseRef-Fedora-Public-Domain,2
memcached-selinux,GPL-2.0-only,2
memstrack,GPL-3.0-only,2
memtest86+,GPL-2.0-only,2
mesa-demos,MIT,4
mesa-dri-drivers,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-filesystem,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libEGL,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libEGL-devel,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libgbm,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libgbm-devel,MIT AND BSD-3-Clause AND SGI-B-2.0,2
mesa-libGL,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libGL-devel,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libglapi,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-libGLU,X11,1
mesa-libGLU-devel,X11,2
mesa-libxatracker,MIT AND BSD-3-Clause AND SGI-B-2.0,4
mesa-vulkan-drivers,MIT AND BSD-3-Clause AND SGI-B-2.0,4
micropipenv,LGPL-3.0-or-later,4
mingw-qemu-ga-win,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND FSFAP AND GPL-1.0-or-later AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-2.0-or-later WITH GCC-exception-2.0 AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND MIT AND LicenseRef-Fedora-Public-Domain AND CC-BY-3.0,4
mingw-srvany-redistributable,GPL-2.0-or-later,2
mkfontscale,MIT-open-group AND X11 AND MIT AND HPND-sell-variant,2
mkpasswd,GPL-2.0-or-later,2
mobile-broadband-provider-info,CC-PDDC,2
mod_auth_gssapi,MIT,2
mod_auth_openidc,Apache-2.0,2
mod_authnz_pam,ASL 2.0,2
mod_dav_svn,Apache-2.0,2
mod_fcgid,Apache-2.0,2
mod_http2,Apache-2.0,2
mod_intercept_form_submit,ASL 2.0,2
mod_ldap,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
mod_lookup_identity,ASL 2.0,2
mod_lua,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
mod_md,Apache-2.0,2
mod_proxy_cluster,LGPLv3,3
mod_proxy_html,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
mod_session,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
mod_ssl,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
mozilla-filesystem,MPL-1.1,2
mpfr-devel,LGPL-3.0-or-later,2
mpg123,GPL-2.0-or-later,2
mpg123-libs,GPL-2.0-or-later,2
mpg123-plugins-pulseaudio,GPL-2.0-or-later,2
mpich,mpich2,2
mpich-autoload,mpich2,2
mpich-devel,mpich2,2
mpich-doc,mpich2,2
mptcpd,GPL-2.0-or-later AND BSD-3-Clause,4
mrtg,GPL-2.0-or-later,2
mrtg-selinux,GPL-2.0-or-later,2
mstflint,(GPL-2.0-only OR Linux-OpenIB) AND BSD-3-Clause AND MIT AND blessing,2
mt-st,GPL-1.0-or-later,2
mtdev,MIT,2
mtr-gtk,GPL-2.0-only,2
mtx,GPL-2.0-only,2
munge,GPLv3+ and LGPLv3+,4
munge-libs,GPLv3+ and LGPLv3+,2
mutt,GPL-2.0-or-later AND LicenseRef-Fedora-Public-Domain,2
mutter,GPLv2+,4
mutter-common,GPLv2+,2
mysql-selinux,GPL-3.0-only,2
mysql8.4,GPL-2.0-or-later AND LGPL-2.1-only AND BSL-1.0 AND BSD-2-Clause,3
mysql8.4-common,GPL-2.0-or-later AND LGPL-2.1-only AND BSL-1.0 AND BSD-2-Clause,2
mysql8.4-errmsg,GPL-2.0-or-later AND LGPL-2.1-only AND BSL-1.0 AND BSD-2-Clause,2
mysql8.4-libs,GPL-2.0-or-later AND LGPL-2.1-only AND BSL-1.0 AND BSD-2-Clause,2
mysql8.4-server,GPL-2.0-or-later AND LGPL-2.1-only AND BSL-1.0 AND BSD-2-Clause,2
nautilus,GPL-3.0-or-later AND CC0-1.0,2
nautilus-extensions,LGPL-2.1-or-later,2
nbdfuse,LGPL-2.0-or-later AND BSD-3-Clause,2
nbdkit,BSD-3-Clause,2
nbdkit-bash-completion,BSD-3-Clause,2
nbdkit-basic-filters,BSD-3-Clause,2
nbdkit-basic-plugins,BSD-3-Clause,2
nbdkit-curl-plugin,BSD-3-Clause,2
nbdkit-linuxdisk-plugin,BSD-3-Clause,2
nbdkit-nbd-plugin,BSD-3-Clause,2
nbdkit-python-plugin,BSD-3-Clause,2
nbdkit-selinux,BSD-3-Clause,2
nbdkit-server,BSD-3-Clause,2
nbdkit-ssh-plugin,BSD-3-Clause,2
nbdkit-tar-filter,BSD-3-Clause,2
nbdkit-tmpdisk-plugin,BSD-3-Clause,2
nbdkit-vddk-plugin,BSD-3-Clause,2
nbdkit-xz-filter,BSD-3-Clause,2
ncurses-c++-libs,MIT-open-group,2
ncurses-devel,MIT-open-group,2
ncurses-term,MIT-open-group,2
ndctl-devel,LGPL-2.1-only,4
net-snmp,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-agent-libs,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-devel,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-libs,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-perl,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-perl-module,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
net-snmp-utils,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
netavark,Apache-2.0 AND BSD-3-Clause AND MIT,3
netpbm,BSD-3-Clause AND GPL-2.0-only AND LGPL-2.1-or-later AND GPL-3.0-or-later AND IJG AND MIT AND NTP AND PostgreSQL AND LicenseRef-MIT-CRL-Xim AND LicenseRef-Fedora-Public-Domain,2
netpbm-progs,BSD-3-Clause AND GPL-2.0-only AND LGPL-2.1-or-later AND GPL-3.0-or-later AND IJG AND MIT AND NTP AND PostgreSQL AND LicenseRef-MIT-CRL-Xim AND LicenseRef-Fedora-Public-Domain,2
netstandard-targeting-pack-2.1,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
nettle-devel,LGPL-3.0-or-later OR GPL-2.0-or-later,4
network-manager-applet,GPL-2.0-or-later,4
NetworkManager-cloud-setup,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-config-connectivity-redhat,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-libreswan,GPL-2.0-or-later,4
NetworkManager-libreswan-gnome,GPL-2.0-or-later,4
NetworkManager-ovs,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-ppp,GPL-2.0-or-later AND LGPL-2.1-or-later,4
newt-devel,LGPL-2.0-only,2
nfs-utils-coreos,MIT and GPLv2 and GPLv2+ and BSD,2
nfsv4-client-utils,MIT and GPLv2 and GPLv2+ and BSD,2
nginx,BSD-2-Clause,3
nginx-all-modules,BSD-2-Clause,2
nginx-core,BSD-2-Clause,2
nginx-filesystem,BSD-2-Clause,2
nginx-mod-http-image-filter,BSD-2-Clause,2
nginx-mod-http-perl,BSD-2-Clause,2
nginx-mod-http-xslt-filter,BSD-2-Clause,2
nginx-mod-mail,BSD-2-Clause,2
nginx-mod-stream,BSD-2-Clause,2
nm-connection-editor,GPL-2.0-or-later,4
nmap,LicenseRef-Nmap,2
nmap-ncat,LicenseRef-Nmap,2
nmstate,Apache-2.0 AND LGPL-2.1-or-later,2
nmstate-libs,Apache-2.0,2
nodejs,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,3
nodejs-devel,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,3
nodejs-docs,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,Not Applicable
nodejs-full-i18n,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,3
nodejs-libs,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,3
nodejs-nodemon,ISC AND MIT,3
nodejs-npm,Apache-2.0 AND Artistic-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BlueOak-1.0.0 AND CC-BY-3.0 AND CC0-1.0 AND ISC AND MIT,3
nodejs-packaging,MIT,4
nspr,MPL-2.0,2
nspr-devel,MPL-2.0,2
nss,MPL-2.0,2
nss-altfiles,LGPL-2.1-or-later and MIT,2
nss-devel,MPL-2.0,2
nss-softokn,MPL-2.0,2
nss-softokn-devel,MPL-2.0,2
nss-softokn-freebl,MPL-2.0,2
nss-softokn-freebl-devel,MPL-2.0,2
nss-sysinit,MPL-2.0,2
nss-tools,MPL-2.0,2
nss-util,MPL-2.0,2
nss-util-devel,MPL-2.0,2
nss_wrapper,BSD-3-Clause,2
nss_wrapper-libs,BSD-3-Clause,2
ntpstat,MIT,2
ntsysv,GPL-2.0-only,2
numactl-devel,LGPL-2.1-only AND GPL-2.0-only,2
nvidia-gpu-firmware,"Redistributable, no modification permitted",Not Applicable
objectweb-asm,BSD-3-Clause,2
ocaml-srpm-macros,GPL-2.0-or-later,2
oci-seccomp-bpf-hook,Apache-2.0 and BSD-2-Clause and BSD-3-Clause and ISC and MIT,3
oddjob,BSD-3-Clause,2
oddjob-mkhomedir,BSD-3-Clause,2
omping,ISC,2
ongres-scram,MIT AND BSD-2-Clause,2
ongres-scram-client,BSD-2-Clause,2
ongres-stringprep,BSD-2-Clause AND Apache-2.0,2
